name,playcount,listeners,url
Maria Pseftoga,799834,46457,https://www.last.fm/music/Cast+of+High+School+Musical:+The+Musical:+The+Series
drkl0rd,834757,36143,https://www.last.fm/music/Ebony
Mr. Polska,2388108,247245,https://www.last.fm/music/Moon+Taxi
Jamila Woods,1174080,41611,https://www.last.fm/music/(K)NoW_NAME
The Correspondents,2435456,409920,https://www.last.fm/music/Rufus
Red Garland,4827431,367500,https://www.last.fm/music/Reba+McEntire
Sefa,652091,57877,https://www.last.fm/music/Rendez+Vous
Dj Wesley Gonzaga,590548,49780,https://www.last.fm/music/Ramona
Glassjaw,1245000,151192,https://www.last.fm/music/Alaskan+Tapes
Sylosis,509647,50065,https://www.last.fm/music/Sukima+Switch
Seraphine,17808480,486930,https://www.last.fm/music/Jedi+Mind+Tricks
DNA,4739395,335738,https://www.last.fm/music/Killer+Mike
Carlos Baute,75844,14394,https://www.last.fm/music/00pium+%21%2A
No Resolve,2392223,106478,https://www.last.fm/music/Charly+Bliss
Free Party,2977093,205831,https://www.last.fm/music/Blouse
Rigoberta Bandini,1275757,138719,https://www.last.fm/music/Westerman
Henry Jackman,782254,57399,https://www.last.fm/music/Khary
Thomas Dolby,664910,70694,https://www.last.fm/music/Nyck+Caution
Fu Manchu,1733466,129945,https://www.last.fm/music/White+Reaper
Yola,2035150,57543,https://www.last.fm/music/M+Huncho
HALA,309794,50863,https://www.last.fm/music/SUPER-Hi
Bobby Hebb,3760813,628292,https://www.last.fm/music/Jim+Jones
thquib,901550,65739,https://www.last.fm/music/Demian
Mindeliq,9702268,190420,https://www.last.fm/music/Nautilus+Pompilius
Liu,3493494,55196,https://www.last.fm/music/Daria+Zawia%C5%82ow
Junior M.A.F.I.A.,2033348,54870,https://www.last.fm/music/Samra
fkbambam,1174651,86503,https://www.last.fm/music/Mdou+Moctar
Chris Staples,570323,17612,https://www.last.fm/music/Sha+Ek
Ceremony,5554269,288904,https://www.last.fm/music/Ricardo+Arjona
Varsity,3168438,320204,https://www.last.fm/music/Kill+the+Noise
John Debney,282481,56111,https://www.last.fm/music/Brando
Teenage Priest,2844532,276510,https://www.last.fm/music/The+Royal+Concept
The Ocean,3494503,391086,https://www.last.fm/music/Roy+Ayers
Sander Van Doorn,1039677,81993,https://www.last.fm/music/Diogo+Nogueira
Elina,850030,49673,https://www.last.fm/music/Ana+Mena
The Presets,1344641,275855,https://www.last.fm/music/Memphis+Bleek
Kennie,50163,12241,https://www.last.fm/music/ditro
Gerry Mulligan,4050033,411683,https://www.last.fm/music/Art+Blakey+&+The+Jazz+Messengers
Jake Miller,1008025,115100,https://www.last.fm/music/CRUISR
Falamansa,568486,78622,https://www.last.fm/music/Tommy+Newport
Joseph Trapanese,486159,100842,https://www.last.fm/music/Benny+Golson
Brock Berrigan,1932388,282351,https://www.last.fm/music/The+Association
Black Stone Cherry,668181,42748,https://www.last.fm/music/Mokyo
Howard Jones,1966413,148866,https://www.last.fm/music/SERPENTWITHFEET
Kaydy Cain,13650122,503178,https://www.last.fm/music/Richard+Cheese
Stay Flee Get Lizzy,13343075,540988,https://www.last.fm/music/Cartel
BEAUZ,9851949,988338,https://www.last.fm/music/Howie+Day
Loony,997003,118998,https://www.last.fm/music/Drax+Project
Taska Black,3652566,304095,https://www.last.fm/music/Akcent
Chilly Gonzales,6769189,317795,https://www.last.fm/music/Aliz%C3%A9e
Self Deception,1461222,203463,https://www.last.fm/music/Francis+Poulenc
Foxwarren,11498377,499174,https://www.last.fm/music/Armor+for+Sleep
Kelsy Karter,1340882,83586,https://www.last.fm/music/Virtual+Self
Cowboy Junkies,650213,66967,https://www.last.fm/music/Gold+Celeste
Destroy Rebuild Until God Shows,918723,62144,https://www.last.fm/music/Mitchell+Tenpenny
Bill Haley & His Comets,31193960,723149,https://www.last.fm/music/Minus+the+Bear
Zombie Nation,944043,85452,https://www.last.fm/music/D+Smoke
Stupeflip,1049672,82211,https://www.last.fm/music/Anomalie
Patience & Prudence,698196,86400,https://www.last.fm/music/Zaia
The Dramatics,6318177,494698,https://www.last.fm/music/Raphael+Saadiq
Javiera Mena,739662,75965,https://www.last.fm/music/Lucy+In+Disguise
Dick Dale & His Del-Tones,6856442,461517,https://www.last.fm/music/Darwin+Deez
Midge Ure,639333,48220,https://www.last.fm/music/the+buttress
Ed Helms,490844,43132,https://www.last.fm/music/Satoshi+Takebe
Rodney Atkins,1890895,210779,https://www.last.fm/music/M%C3%B8me
GAAB,1341869,43072,https://www.last.fm/music/Murda
Tanishk Bagchi,175529,50410,https://www.last.fm/music/Oaty.
Valentín Elizalde,45334,9612,https://www.last.fm/music/Staplegun
Riley Green,768451,15149,https://www.last.fm/music/NIGHT+SKINNY
The Dare,2285916,72788,https://www.last.fm/music/Steam+Powered+Giraffe
DJ-JO,1986038,184169,https://www.last.fm/music/Satin+Jackets
Belters Only,1395402,159065,https://www.last.fm/music/Large+Professor
Bloo,3769592,111844,https://www.last.fm/music/Plini
Art Garfunkel,508136,64080,https://www.last.fm/music/3l3d3p
Skeler,864801,57699,https://www.last.fm/music/Essenger
Whipped Cream,585603,132481,https://www.last.fm/music/Frederick+Delius
Voidoid,467949,78031,https://www.last.fm/music/Gioachino+Rossini
Slow Magic,428281,24384,https://www.last.fm/music/nobita
Dilated Peoples,457323,55185,https://www.last.fm/music/Evinha
A Great Big Pile Of Leaves,4377049,141810,https://www.last.fm/music/Ti%C3%AA
MOONBIN&SANHA(ASTRO),856780,193275,https://www.last.fm/music/Patrick+Hernandez
Chad,2301876,42258,https://www.last.fm/music/Sobel
Brambles,924524,78331,https://www.last.fm/music/Pa+Salieu
VOLA,848702,56554,https://www.last.fm/music/Anonymuz
Birdtalker,1293008,74027,https://www.last.fm/music/S-X
Kinny Zimmer,863125,145828,https://www.last.fm/music/Bassti
rareslit,1075941,109356,https://www.last.fm/music/Joseph+Vincent
Down,2521923,137204,https://www.last.fm/music/From+Indian+Lakes
Mr Traumatik,512310,24278,https://www.last.fm/music/Caio+Luccas
Woodlock,5162851,270310,https://www.last.fm/music/The+Veils
Cao White,3854905,106829,https://www.last.fm/music/Tommy+heavenly6
Little Boots,1119171,96569,https://www.last.fm/music/Video+Game+Players
The Dream Academy,857294,75725,https://www.last.fm/music/FILV
Sixx:A.M.,121743,22763,https://www.last.fm/music/OBLXKQ
Pedro Infante,10626566,662696,https://www.last.fm/music/Michael+Nyman
Yousei Teikoku,1066256,140371,https://www.last.fm/music/Kash+Doll
Joost,3001422,164207,https://www.last.fm/music/Stick+Figure
Friday Night Plans,2325676,104675,https://www.last.fm/music/FM-84
Badly Drawn Boy,5754297,445787,https://www.last.fm/music/Yacht
Ion Miles,4261146,357826,https://www.last.fm/music/Zomboy
Pharaoh,2651687,239458,https://www.last.fm/music/Lee+Fields+&+The+Expressions
Munn,692184,54488,"https://www.last.fm/music/Car,+The+Garden"
SNBRN,4734512,560562,https://www.last.fm/music/Brian+McKnight
SuperShy,985225,82666,https://www.last.fm/music/Voyage
Hotel Pools,1249628,177389,https://www.last.fm/music/Alexis+y+Fido
ПорноФильмы,4815206,84835,https://www.last.fm/music/NUMBER+GIRL
Simple Creatures,1532041,54580,https://www.last.fm/music/Cody+Jinks
Marca MP,8614950,556481,https://www.last.fm/music/Melanie+C
h hunt,10559002,646962,https://www.last.fm/music/Dispatch
Leo.,957229,55051,https://www.last.fm/music/JJ+Lin
The Bug,956129,39952,https://www.last.fm/music/The+Home+Team
Eddie Murphy,2093656,80913,https://www.last.fm/music/You+Blew+It%21
Dannylux,516948,55513,https://www.last.fm/music/Mia+Rodriguez
Diablo Swing Orchestra,4932546,431470,https://www.last.fm/music/S.+Carey
Joe,471752,41774,https://www.last.fm/music/NGeeYL
Lauren Aquilina,212303,34868,https://www.last.fm/music/Harley+Reid
Julio Jaramillo,403850,26647,https://www.last.fm/music/Unique+Salonga
Magic Sword,156821,37411,https://www.last.fm/music/Takeo
Pool Kids,925060,113710,https://www.last.fm/music/courtship.
London Symphony Orchestra,6886671,122530,https://www.last.fm/music/Supercell
New Kids on the Block,1312630,171344,https://www.last.fm/music/barnes+blvd.
Mew,13487214,316913,https://www.last.fm/music/Maybeshewill
Fourwalls,3661136,283056,https://www.last.fm/music/Oliver+Koletzki
Alela Diane,1431431,35035,https://www.last.fm/music/Pinguini+Tattici+Nucleari
T-Dre,403084,38504,https://www.last.fm/music/Milky+day
Koe Wetzel,1664803,177859,https://www.last.fm/music/Flovry
Luxury Elite,1284283,66407,https://www.last.fm/music/chelmico
Swallow the Sun,435650,42462,https://www.last.fm/music/Sun+Room
Davido,312659,69135,https://www.last.fm/music/Keith+David
Kaoma,1035257,75541,https://www.last.fm/music/Tryhardninja
Death Angel,459439,71648,https://www.last.fm/music/Jaguar+Sun
Unprocessed,518285,50796,https://www.last.fm/music/Rumskib
Autopsy,774619,59323,https://www.last.fm/music/Crack+Cloud
Eduardo Mateo,579225,53235,https://www.last.fm/music/Chancellor
Wei,463296,29898,https://www.last.fm/music/Ernest
Wilbur Music,8941944,641505,https://www.last.fm/music/Ferry+Corsten
Young Leosia,1623555,192684,https://www.last.fm/music/Dschinghis+Khan
Henry Jamison,1005041,54653,https://www.last.fm/music/Emile+Mosseri
Leon Ware,613966,41109,https://www.last.fm/music/MARCO+LUKA
Trxxshed,361881,46659,https://www.last.fm/music/MC+RD
Paul Weller,149677,22978,https://www.last.fm/music/Yvetzal
The Jins,30910,8682,https://www.last.fm/music/marble+fade
Marilyn Monroe,5167285,356046,https://www.last.fm/music/Penguin+Cafe+Orchestra
Leslie Parrish,956134,71452,https://www.last.fm/music/Mohit+Chauhan
Eddie Benjamin,962931,37146,https://www.last.fm/music/Morad
Pokémon,1606540,158041,https://www.last.fm/music/Le+Castle+Vania
The Bloody Beetroots,1263119,45636,https://www.last.fm/music/KIM+WOO+SEOK
Video Age,961578,137738,https://www.last.fm/music/Ron+Gallo
Priscilla Alcantara,5137431,136833,https://www.last.fm/music/Volumes
Black Kids,715666,119231,https://www.last.fm/music/Emile+Haynie
Saving Abel,17690880,330928,https://www.last.fm/music/Comeback+Kid
cinema staff,1138618,18667,https://www.last.fm/music/jaydes
Michel Teló,1854376,217994,https://www.last.fm/music/Keys+N+Krates
Betraying the Martyrs,627709,41541,https://www.last.fm/music/Ricky+Rich
Kayba,1236468,61001,https://www.last.fm/music/Yungeen+Ace
Big Mountain,257637,31683,https://www.last.fm/music/Louis+Culture
Miszel,97306,21407,https://www.last.fm/music/Klur
Gambi,153698,24830,https://www.last.fm/music/870glizzy
Meganeko,1307184,59149,https://www.last.fm/music/your+best+friend+jippy
"Daniel, Me Estás Matando",430808,40865,https://www.last.fm/music/Cosmic+Boy
"The Good, the Bad & the Queen",2334551,43353,https://www.last.fm/music/mc+igu
Capo,714982,85258,https://www.last.fm/music/Mc+TH
ANN ANNIE,728464,155676,https://www.last.fm/music/Mann
Cotton Jones,4090573,426626,https://www.last.fm/music/Cazzette
Days of the New,1837993,148157,https://www.last.fm/music/Moonchild
Moxas,20326759,550222,https://www.last.fm/music/Alesana
Chris Norman,709049,49089,https://www.last.fm/music/Harris+&+Ford
Sitcom,464292,75095,https://www.last.fm/music/Jessia
Rachel Portman,53674,16045,https://www.last.fm/music/HXI
Lightning Bolt,1029814,120526,https://www.last.fm/music/Chelou
Pressa,840442,54380,https://www.last.fm/music/vianney
MoKenStef,1032059,60849,https://www.last.fm/music/Yubin
Brad Mehldau,1033764,128808,https://www.last.fm/music/Chino+&+Nacho
Ace,1090782,44037,https://www.last.fm/music/Changmo
Clip,11518914,848728,https://www.last.fm/music/Starsailor
Nile,4504296,351088,https://www.last.fm/music/Hieroglyphics
Yüzyüzeyken Konuşuruz,1416766,200834,https://www.last.fm/music/Chad+Lawson
Kaaris,233465,41397,https://www.last.fm/music/Alemeda
Randy,1412750,128499,https://www.last.fm/music/Grabbitz
Kuzu Mellow,1735527,42114,https://www.last.fm/music/ralph+kaminski
Funeral for a Friend,276035,35445,https://www.last.fm/music/GREEN+ORXNGE
Scarlet Pleasure,4614880,412160,https://www.last.fm/music/Michael+Franti+&+Spearhead
Stelvio Cipriani,112873,15065,https://www.last.fm/music/MC+Guto+VGS
Luther,1111702,81871,https://www.last.fm/music/Tony+Anderson
Middle Kids,6543027,299257,https://www.last.fm/music/The+Audition
Mama Aiuto,111469,36366,https://www.last.fm/music/Janos+Sebestyen
Gengahr,1001897,89936,https://www.last.fm/music/The+Millennium
Baxter Dury,2423672,150637,https://www.last.fm/music/Sango
Wormrot,2084455,376115,https://www.last.fm/music/Sonny+&+Cher
Dynazty,7320382,369109,https://www.last.fm/music/Poli%C3%A7a
The Kount,6313736,524354,https://www.last.fm/music/Small+Faces
Vida,125114,20029,https://www.last.fm/music/Enfant+Sauvage
Great Lake Swimmers,5697066,199302,https://www.last.fm/music/Trevor+Morris
DIRTYXAN,1790284,149904,https://www.last.fm/music/Talos
Dosseh,3586333,167919,https://www.last.fm/music/Mitch+Murder
Rhodamine,859541,62130,https://www.last.fm/music/PHEM
Neil Sedaka,380473,30382,https://www.last.fm/music/Lil+Zay+Osama
Freedom Fry,1026778,164906,https://www.last.fm/music/allem+iversom
Ahmed Malek,10415756,826113,https://www.last.fm/music/Alexi+Murdoch
Orange & Lemons,1051678,128001,https://www.last.fm/music/Emile+Pandolfi
Sea of Lettuce,664719,139897,https://www.last.fm/music/William+Devaughn
Amy Shark,4362740,86672,https://www.last.fm/music/Jaloo
Hypocrisy,1112999,23479,https://www.last.fm/music/Zuukou+Mayzie
Tigercub,1078848,50359,https://www.last.fm/music/Rarin
Wanda Jackson,830948,45355,https://www.last.fm/music/Sleep+Miracle
Johnny Flynn,4014467,130041,https://www.last.fm/music/Projota
Mindful Measures,2221356,86550,https://www.last.fm/music/Mahmundi
АДЛИН,1545385,192025,https://www.last.fm/music/Jr+Jr
Count Basie,62878,22894,https://www.last.fm/music/Three+Four+Trio
Sezen Aksu,1578714,146344,https://www.last.fm/music/Ben+Lukas+Boysen
New Boyz,704395,65454,https://www.last.fm/music/Rousseau
Cool Company,5363075,371303,https://www.last.fm/music/Dawes
Chxpo,3036414,385852,https://www.last.fm/music/Lee+Morgan
Cignature,8423395,423186,https://www.last.fm/music/Selah+Sue
The Electric Prunes,508128,43352,https://www.last.fm/music/Jamie+Muscato
Airbag,546300,45073,https://www.last.fm/music/Burn+the+Priest
Bleached,495495,70181,https://www.last.fm/music/MIA+GLADSTONE
Juan Magán,1578743,138459,https://www.last.fm/music/Banda+El+Recodo
NehruvianDOOM,643694,88499,https://www.last.fm/music/RIOPY
Bruce Dickinson,6267484,325301,https://www.last.fm/music/Ta-ku
Pink Turns Blue,991814,36044,https://www.last.fm/music/Santa+Fe+Klan
Corbal,677462,55783,https://www.last.fm/music/girl+ultra
Laura Stevenson,1818758,34935,https://www.last.fm/music/Jay+Chou
Rauf & Faik,11070131,833660,https://www.last.fm/music/The+Futureheads
Owl Vision,2170796,133773,https://www.last.fm/music/Au5
FamilyJules,320220,26953,https://www.last.fm/music/Capzlock
BRKN LOVE,264630,42624,https://www.last.fm/music/ishmael+ensemble
OVERWERK,1897254,40000,https://www.last.fm/music/Koba+LaD
Richard O'Brien,3827582,473210,https://www.last.fm/music/Fastball
Iced Earth,534001,80581,https://www.last.fm/music/Bay+Ledges
Anna Tsuchiya,688081,83111,https://www.last.fm/music/Evann+McIntosh
FRVRFRIDAY,667467,61688,https://www.last.fm/music/Tea
Pianos Become the Teeth,503371,36688,https://www.last.fm/music/Oliver+Buckland
Shankar Mahadevan,226603,32909,https://www.last.fm/music/Vended
Vandelux,1276859,58956,https://www.last.fm/music/Cane+Hill
r mccarthy,1173849,121612,https://www.last.fm/music/Monophonics
Saramalacara,259123,42890,https://www.last.fm/music/Josh+Fudge
2Scratch,2082234,99630,https://www.last.fm/music/Saint+Asonia
Rain City Drive,1202304,94709,https://www.last.fm/music/Battle+Tapes
Hard-Fi,1020936,50047,https://www.last.fm/music/Cacife+Clandestino
Loscil,957584,82795,https://www.last.fm/music/Yasuaki+Shimizu
Being As An Ocean,467976,48141,https://www.last.fm/music/Small+Forward
Valerie June,290396,35337,https://www.last.fm/music/Hashir
Light The Torch,631391,85429,https://www.last.fm/music/Kuwada
The Cat Empire,574105,52559,https://www.last.fm/music/MC+Luan+da+BS
We Butter the Bread With Butter,1106797,46377,https://www.last.fm/music/Senses
Marianne Faithfull,3361192,138070,https://www.last.fm/music/Oscar+and+the+Wolf
Axwell,1754230,265480,https://www.last.fm/music/Ida+Corr
The Impressions,10414397,419961,https://www.last.fm/music/Steve+Vai
Nu Genea,368308,66807,https://www.last.fm/music/Honey+Dijon
Hans.,3496826,123857,https://www.last.fm/music/Palisades
Matt Berninger,14105996,659971,https://www.last.fm/music/The+Starting+Line
Austin George,4215678,120669,https://www.last.fm/music/Myrkur
Raffa FL,3251008,40106,https://www.last.fm/music/Masayoshi+Soken
Lordi,964049,33374,https://www.last.fm/music/Rusherking
Blu & Exile,1612062,43670,https://www.last.fm/music/Andrew+Prahlow
MC JottaPê,784417,37219,https://www.last.fm/music/7+LOVE+Minutes
Windowshopping,3123464,116365,https://www.last.fm/music/The+Dreadnoughts
Al James,787370,82384,https://www.last.fm/music/Airways
Tonic,2095341,62616,https://www.last.fm/music/Tuyo
Eli Young Band,636585,73743,https://www.last.fm/music/ROWDY+REBEL
Dan Bull,7636385,203958,https://www.last.fm/music/Graveyard
Throwing Muses,11185054,689769,https://www.last.fm/music/Fischerspooner
OFF!,1270829,73304,https://www.last.fm/music/Barbara+Pravi
Rob Cantor,1857565,121661,https://www.last.fm/music/TNT
Cid,203501,41185,https://www.last.fm/music/J.+Worra
Annie,1675630,91385,https://www.last.fm/music/Coone
Langhorne Slim,1083596,84492,https://www.last.fm/music/Futuristic
DevilDriver,1068950,202128,https://www.last.fm/music/Nightcrawlers
Danheim,723034,28210,https://www.last.fm/music/Sunami
Dave Porter,145575,22442,https://www.last.fm/music/Mudrigo
The Dodos,565667,47295,https://www.last.fm/music/Tatsuro+Yamashita
Zola,10278467,790718,https://www.last.fm/music/Mr.+Scruff
Bill Conti,1234596,76703,https://www.last.fm/music/Choir+Boy
Vini Vici,999355,76462,https://www.last.fm/music/Rio
Grand Puba,242421,22298,https://www.last.fm/music/Knock2
Jus2,113014,9286,https://www.last.fm/music/keltiey
Teoman,1650837,284871,https://www.last.fm/music/Black+Box
Domiziana,359716,48913,https://www.last.fm/music/2nd+Exit
Lindsey Buckingham,4021971,212029,https://www.last.fm/music/He+Is+We
Erica Banks,897912,22428,https://www.last.fm/music/S-Crew
Saudade,549617,82991,https://www.last.fm/music/NextYoungin
Rude-α,412075,47726,https://www.last.fm/music/Tsegue-Maryam+Guebrou
Ibrahim Maalouf,256850,42764,https://www.last.fm/music/Inayah
Styles of Beyond,1611904,71987,https://www.last.fm/music/Lil+Gotit
Belo,563521,71954,https://www.last.fm/music/Daisy
"Fail Better, Heal Faster",21809,7966,https://www.last.fm/music/Dedline
NoahFinnce,195359,28329,https://www.last.fm/music/ARDN
1986 OMEGA TRIBE,5986631,214622,"https://www.last.fm/music/Chunk%21+No,+Captain+Chunk%21"
Rock Danger,962972,52840,https://www.last.fm/music/pasteboard
